Datetime,Heating Demand (kWh),Cooling Demand (kWh),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Nov-16 17:00:00,51.16653768,1759.268239,7673,1088
2006-Nov-16 18:00:00,43.49676901,1249.85825,7674,1087
2006-Nov-16 19:00:00,125.7314496,1105.934138,7675,1086
2006-Nov-16 20:00:00,139.442276,1049.031197,7676,1085
2006-Nov-16 21:00:00,225.6164677,1006.682532,7677,1084
2006-Nov-16 22:00:00,236.5901406,855.58698,7678,1083
2006-Nov-16 23:00:00,4.382245416,672.6300165,7679,1082
2006-Nov-17 00:00:00,4.37254725,513.0399605,7680,1081
2006-Nov-17 01:00:00,0,827.3072803,7681,1080
2006-Nov-17 02:00:00,0,501.2053133,7682,1079
2006-Nov-17 03:00:00,0,770.5075295,7683,1078
2006-Nov-17 04:00:00,0,516.6056813,7684,1077
2006-Nov-17 05:00:00,0,728.4812197,7685,1076
2006-Nov-17 06:00:00,0,477.9642629,7686,1075
2006-Nov-17 07:00:00,149.1235184,746.227961,7687,1074
2006-Nov-17 08:00:00,213.1072594,802.5275496,7688,1073
2006-Nov-17 09:00:00,99.50392895,1036.248455,7689,1072
2006-Nov-17 10:00:00,62.64434217,1036.260658,7690,1071
2006-Nov-17 11:00:00,58.03356896,1552.624566,7691,1070
2006-Nov-17 12:00:00,63.15635625,1580.073075,7692,1069
2006-Nov-17 13:00:00,70.26607615,1547.207621,7693,1068
2006-Nov-17 14:00:00,66.33875793,1736.605864,7694,1067
2006-Nov-17 15:00:00,49.21399797,1710.321672,7695,1066
2006-Nov-17 16:00:00,47.76158695,1676.050281,7696,1065
2006-Nov-17 17:00:00,58.78937672,1531.784399,7697,1064
2006-Nov-17 18:00:00,101.7990878,1088.407052,7698,1063
2006-Nov-17 19:00:00,269.3443041,893.265784,7699,1062
2006-Nov-17 20:00:00,312.3480653,985.4718057,7700,1061
2006-Nov-17 21:00:00,384.5560817,863.7555755,7701,1060
2006-Nov-17 22:00:00,382.819173,815.8478513,7702,1059
2006-Nov-17 23:00:00,4.373015027,774.4080092,7703,1058
2006-Nov-18 00:00:00,4.38467913,516.8424685,7704,1057
2006-Nov-18 01:00:00,0,847.8235648,7705,1056
2006-Nov-18 02:00:00,0,500.1165063,7706,1055
2006-Nov-18 03:00:00,0,768.8985813,7707,1054
2006-Nov-18 04:00:00,0,498.8391962,7708,1053
2006-Nov-18 05:00:00,0,672.5775626,7709,1052
2006-Nov-18 06:00:00,0,477.3762971,7710,1051
2006-Nov-18 07:00:00,222.3071521,638.3088257,7711,1050
2006-Nov-18 08:00:00,300.643002,568.4255549,7712,1049
2006-Nov-18 09:00:00,270.1425876,608.6554944,7713,1048
2006-Nov-18 10:00:00,261.2536013,929.0423172,7714,1047
2006-Nov-18 11:00:00,251.5569287,1170.46344,7715,1046
2006-Nov-18 12:00:00,249.3710151,1213.843031,7716,1045
2006-Nov-18 13:00:00,275.7792741,1223.116287,7717,1044
2006-Nov-18 14:00:00,251.0251966,1098.453324,7718,1043
2006-Nov-18 15:00:00,321.3578331,1155.20769,7719,1042
2006-Nov-18 16:00:00,309.8146267,1075.625171,7720,1041
2006-Nov-18 17:00:00,293.982923,1064.197757,7721,1040
2006-Nov-18 18:00:00,278.9973369,1035.728475,7722,1039
2006-Nov-18 19:00:00,6.145267631,553.9353447,7723,1038
2006-Nov-18 20:00:00,6.137547581,742.4795856,7724,1037
2006-Nov-18 21:00:00,6.155927494,560.194747,7725,1036
2006-Nov-18 22:00:00,7.900087598,640.6336108,7726,1035
2006-Nov-18 23:00:00,4.381204911,551.0642644,7727,1034
2006-Nov-19 00:00:00,4.400361417,497.8005465,7728,1033
2006-Nov-19 01:00:00,0,799.9124475,7729,1032
2006-Nov-19 02:00:00,0,497.8513897,7730,1031
2006-Nov-19 03:00:00,0,556.6094459,7731,1030
2006-Nov-19 04:00:00,0,752.4129688,7732,1029
2006-Nov-19 05:00:00,0,557.4103711,7733,1028
2006-Nov-19 06:00:00,0,497.6452235,7734,1027
2006-Nov-19 07:00:00,6.150389905,757.7933457,7735,1026
2006-Nov-19 08:00:00,3.528254653,476.2779147,7736,1025
2006-Nov-19 09:00:00,3.51372292,884.5700349,7737,1024
2006-Nov-19 10:00:00,3.520060568,500.3296305,7738,1023
2006-Nov-19 11:00:00,3.522569981,1047.405829,7739,1022
2006-Nov-19 12:00:00,5.280763691,500.1515411,7740,1021
2006-Nov-19 13:00:00,5.279848937,1265.932612,7741,1020
2006-Nov-19 14:00:00,7.921654989,502.6741983,7742,1019
2006-Nov-19 15:00:00,5.278431045,1163.453092,7743,1018
2006-Nov-19 16:00:00,3.510331188,505.529824,7744,1017
2006-Nov-19 17:00:00,3.53084645,1116.958896,7745,1016
2006-Nov-19 18:00:00,3.512427977,505.6135375,7746,1015
2006-Nov-19 19:00:00,3.52556595,1031.214673,7747,1014
2006-Nov-19 20:00:00,3.519072353,501.5421023,7748,1013
2006-Nov-19 21:00:00,3.51656663,567.541037,7749,1012
2006-Nov-19 22:00:00,6.165946068,728.3018326,7750,1011
2006-Nov-19 23:00:00,3.51070114,567.0591512,7751,1010
2006-Nov-20 00:00:00,3.525160744,500.8695215,7752,1009
2006-Nov-20 01:00:00,0,933.4116699,7753,1008
2006-Nov-20 02:00:00,0,500.4517865,7754,1007
2006-Nov-20 03:00:00,0,797.5312571,7755,1006
2006-Nov-20 04:00:00,1.322205067,499.1893821,7756,1005
2006-Nov-20 05:00:00,16.25971842,750.7057011,7757,1004
2006-Nov-20 06:00:00,0,477.3388263,7758,1003
2006-Nov-20 07:00:00,327.0613057,1067.875916,7759,1002
2006-Nov-20 08:00:00,359.4609336,1116.411939,7760,1001
2006-Nov-20 09:00:00,238.4400087,1288.129841,7761,1000
2006-Nov-20 10:00:00,294.763808,1547.514357,7762,999
2006-Nov-20 11:00:00,255.6337487,1513.656576,7763,998
2006-Nov-20 12:00:00,198.5004688,1509.00663,7764,997
2006-Nov-20 13:00:00,164.7958698,1577.765606,7765,996
2006-Nov-20 14:00:00,128.8812804,1697.604264,7766,995
2006-Nov-20 15:00:00,78.45450229,1579.433255,7767,994
2006-Nov-20 16:00:00,63.41449875,1521.959266,7768,993
2006-Nov-20 17:00:00,74.74811509,1491.395921,7769,992
2006-Nov-20 18:00:00,219.5589958,1204.542216,7770,991
2006-Nov-20 19:00:00,410.0497988,1117.43629,7771,990
2006-Nov-20 20:00:00,361.608583,1105.912713,7772,989
2006-Nov-20 21:00:00,116.323314,1071.590721,7773,988
2006-Nov-20 22:00:00,111.269152,1069.393064,7774,987
2006-Nov-20 23:00:00,4.412530176,859.150995,7775,986
2006-Nov-21 00:00:00,4.404531901,531.4090181,7776,985
2006-Nov-21 01:00:00,0,957.7676068,7777,984
2006-Nov-21 02:00:00,0,500.3405131,7778,983
2006-Nov-21 03:00:00,0,968.7603032,7779,982
2006-Nov-21 04:00:00,0,499.2442264,7780,981
2006-Nov-21 05:00:00,0,937.6151698,7781,980
2006-Nov-21 06:00:00,0,477.4027004,7782,979
2006-Nov-21 07:00:00,205.9561373,1010.487588,7783,978
2006-Nov-21 08:00:00,314.6321963,1084.457845,7784,977
2006-Nov-21 09:00:00,228.0723091,1383.584668,7785,976
2006-Nov-21 10:00:00,191.5246742,1645.656563,7786,975
2006-Nov-21 11:00:00,113.6357814,1735.691787,7787,974
2006-Nov-21 12:00:00,89.3792888,1753.842847,7788,973
2006-Nov-21 13:00:00,118.3355003,1608.907003,7789,972
2006-Nov-21 14:00:00,98.15411092,1725.756084,7790,971
2006-Nov-21 15:00:00,81.57724036,1716.311075,7791,970
2006-Nov-21 16:00:00,82.85205454,1635.490047,7792,969
2006-Nov-21 17:00:00,92.22603936,1640.112247,7793,968
2006-Nov-21 18:00:00,269.7468163,1315.410968,7794,967
2006-Nov-21 19:00:00,168.9768594,1225.649574,7795,966
2006-Nov-21 20:00:00,287.3114108,1179.211195,7796,965
2006-Nov-21 21:00:00,334.3966338,1146.518349,7797,964
2006-Nov-21 22:00:00,278.0403331,1141.353929,7798,963
2006-Nov-21 23:00:00,4.415101318,883.1963241,7799,962
2006-Nov-22 00:00:00,4.411660062,541.1716043,7800,961
2006-Nov-22 01:00:00,0,981.901585,7801,960
2006-Nov-22 02:00:00,0,526.0843418,7802,959
2006-Nov-22 03:00:00,0,973.3193886,7803,958
2006-Nov-22 04:00:00,0,500.6856435,7804,957
2006-Nov-22 05:00:00,14.72224096,992.8457809,7805,956
2006-Nov-22 06:00:00,112.7779598,477.6057956,7806,955
2006-Nov-22 07:00:00,294.3268241,1033.860175,7807,954
2006-Nov-22 08:00:00,341.686719,1165.193731,7808,953
2006-Nov-22 09:00:00,215.6678646,1411.259023,7809,952
2006-Nov-22 10:00:00,148.7612956,1533.769034,7810,951
2006-Nov-22 11:00:00,94.516834,1648.54627,7811,950
2006-Nov-22 12:00:00,156.5712236,1772.400417,7812,949
2006-Nov-22 13:00:00,178.6707074,1607.329493,7813,948
2006-Nov-22 14:00:00,79.04612312,1765.530785,7814,947
2006-Nov-22 15:00:00,62.18525433,1595.018119,7815,946
2006-Nov-22 16:00:00,69.57725905,1676.538868,7816,945
2006-Nov-22 17:00:00,89.31795312,1488.649612,7817,944
2006-Nov-22 18:00:00,139.5619395,1199.633305,7818,943
2006-Nov-22 19:00:00,525.8498651,1096.748165,7819,942
2006-Nov-22 20:00:00,542.5423034,1068.376557,7820,941
2006-Nov-22 21:00:00,553.2152935,1037.296619,7821,940
2006-Nov-22 22:00:00,554.8904735,1027.484197,7822,939
2006-Nov-22 23:00:00,4.431328828,862.8917717,7823,938
2006-Nov-23 00:00:00,4.422866634,538.7136592,7824,937
2006-Nov-23 01:00:00,0,960.4577579,7825,936
2006-Nov-23 02:00:00,0,509.6650961,7826,935
2006-Nov-23 03:00:00,0,951.3290187,7827,934
2006-Nov-23 04:00:00,0,532.5255628,7828,933
2006-Nov-23 05:00:00,16.38941046,939.7650252,7829,932
2006-Nov-23 06:00:00,247.9560967,477.467996,7830,931
2006-Nov-23 07:00:00,293.0756787,948.044683,7831,930
2006-Nov-23 08:00:00,637.7706511,996.5392962,7832,929
2006-Nov-23 09:00:00,177.0033029,1182.520756,7833,928
2006-Nov-23 10:00:00,331.3691033,1321.029648,7834,927
2006-Nov-23 11:00:00,243.0876754,1325.920954,7835,926
2006-Nov-23 12:00:00,163.987176,1056.016681,7836,925
2006-Nov-23 13:00:00,158.295876,1046.739924,7837,924
2006-Nov-23 14:00:00,222.8948379,1264.193932,7838,923
2006-Nov-23 15:00:00,274.289406,1252.971912,7839,922
2006-Nov-23 16:00:00,279.5378639,1267.829756,7840,921
2006-Nov-23 17:00:00,377.0237011,838.1054686,7841,920
2006-Nov-23 18:00:00,191.8918692,641.6864381,7842,919
2006-Nov-23 19:00:00,596.8937992,510.3571463,7843,918
2006-Nov-23 20:00:00,465.0392425,506.6969858,7844,917
2006-Nov-23 21:00:00,619.1469915,503.9169092,7845,916
2006-Nov-23 22:00:00,623.5155031,502.4032856,7846,915
2006-Nov-23 23:00:00,4.436688549,501.0826936,7847,914
2006-Nov-24 00:00:00,4.428475409,499.7487348,7848,913
2006-Nov-24 01:00:00,0,499.9350077,7849,912
2006-Nov-24 02:00:00,0,498.923693,7850,911
2006-Nov-24 03:00:00,0,498.800468,7851,910
2006-Nov-24 04:00:00,0,497.4499075,7852,909
2006-Nov-24 05:00:00,18.55748054,497.2169239,7853,908
2006-Nov-24 06:00:00,241.6399353,474.7957035,7854,907
2006-Nov-24 07:00:00,310.5235022,501.4481961,7855,906
2006-Nov-24 08:00:00,687.5822556,499.3624951,7856,905
2006-Nov-24 09:00:00,276.8383645,594.7100255,7857,904
2006-Nov-24 10:00:00,342.1363788,854.2973383,7858,903
2006-Nov-24 11:00:00,190.2892975,1096.643045,7859,902
2006-Nov-24 12:00:00,186.1077579,1209.19514,7860,901
2006-Nov-24 13:00:00,102.2009172,1247.997842,7861,900
2006-Nov-24 14:00:00,95.55437037,1447.481361,7862,899
2006-Nov-24 15:00:00,74.85354318,1567.605779,7863,898
2006-Nov-24 16:00:00,78.37055323,1600.883969,7864,897
2006-Nov-24 17:00:00,177.5549677,1416.457042,7865,896
2006-Nov-24 18:00:00,262.1128294,1055.846254,7866,895
2006-Nov-24 19:00:00,441.1231065,946.1509683,7867,894
2006-Nov-24 20:00:00,383.7984202,929.3191702,7868,893
2006-Nov-24 21:00:00,424.5941634,915.6375052,7869,892
2006-Nov-24 22:00:00,479.1521123,915.62813,7870,891
2006-Nov-24 23:00:00,4.439821755,829.6818135,7871,890
2006-Nov-25 00:00:00,4.450333028,512.1947125,7872,889
2006-Nov-25 01:00:00,0,912.6197017,7873,888
2006-Nov-25 02:00:00,0,499.9270301,7874,887
2006-Nov-25 03:00:00,0,889.2473124,7875,886
2006-Nov-25 04:00:00,0,498.8875475,7876,885
2006-Nov-25 05:00:00,12.7245873,813.453526,7877,884
2006-Nov-25 06:00:00,227.3886863,477.27857,7878,883
2006-Nov-25 07:00:00,290.2314337,987.319729,7879,882
2006-Nov-25 08:00:00,700.778328,1121.565293,7880,881
2006-Nov-25 09:00:00,386.4344411,1143.577266,7881,880
2006-Nov-25 10:00:00,238.3750339,1179.299551,7882,879
2006-Nov-25 11:00:00,631.3435066,1204.57126,7883,878
2006-Nov-25 12:00:00,616.3771705,1280.767219,7884,877
2006-Nov-25 13:00:00,228.2704031,1262.342239,7885,876
2006-Nov-25 14:00:00,535.722262,1246.549474,7886,875
2006-Nov-25 15:00:00,676.8351704,1253.28547,7887,874
2006-Nov-25 16:00:00,679.6093869,1267.474256,7888,873
2006-Nov-25 17:00:00,685.0308678,1178.934833,7889,872
2006-Nov-25 18:00:00,395.5060237,1151.759158,7890,871
2006-Nov-25 19:00:00,6.24006296,558.2494171,7891,870
2006-Nov-25 20:00:00,6.227110128,874.0937129,7892,869
2006-Nov-25 21:00:00,6.248786923,569.1393832,7893,868
2006-Nov-25 22:00:00,8.018096133,774.0600791,7894,867
2006-Nov-25 23:00:00,5.567458556,618.4940337,7895,866
2006-Nov-26 00:00:00,6.968697687,750.5002762,7896,865
2006-Nov-26 01:00:00,4.004123231,569.5365641,7897,864
2006-Nov-26 02:00:00,4.762211436,556.6181012,7898,863
2006-Nov-26 03:00:00,7.140119025,616.0169359,7899,862
2006-Nov-26 04:00:00,5.273829983,1009.0081,7900,861
2006-Nov-26 05:00:00,6.951179669,568.2360701,7901,860
2006-Nov-26 06:00:00,5.90196761,721.6152384,7902,859
2006-Nov-26 07:00:00,13.96913163,567.3611926,7903,858
2006-Nov-26 08:00:00,9.557558929,478.6368233,7904,857
2006-Nov-26 09:00:00,12.80010846,1150.191376,7905,856
2006-Nov-26 10:00:00,9.513422425,504.2905479,7906,855
2006-Nov-26 11:00:00,8.579670546,1214.217664,7907,854
2006-Nov-26 12:00:00,7.319802278,503.7625209,7908,853
2006-Nov-26 13:00:00,6.712352197,1461.560257,7909,852
2006-Nov-26 14:00:00,9.236989319,505.2326174,7910,851
2006-Nov-26 15:00:00,6.288505329,1224.952066,7911,850
2006-Nov-26 16:00:00,5.053728772,505.8108354,7912,849
2006-Nov-26 17:00:00,6.754683526,1153.145041,7913,848
2006-Nov-26 18:00:00,6.227692598,505.2519725,7914,847
2006-Nov-26 19:00:00,9.134283401,1082.806416,7915,846
2006-Nov-26 20:00:00,8.095962076,502.9155814,7916,845
2006-Nov-26 21:00:00,8.150786277,992.4723308,7917,844
2006-Nov-26 22:00:00,11.5533901,501.5021834,7918,843
2006-Nov-26 23:00:00,14.61649252,966.8791969,7919,842
2006-Nov-27 00:00:00,12.46431385,500.6454672,7920,841
2006-Nov-27 01:00:00,10.15900311,967.5088153,7921,840
2006-Nov-27 02:00:00,8.039778867,500.0359504,7922,839
2006-Nov-27 03:00:00,12.42316227,863.8711302,7923,838
2006-Nov-27 04:00:00,10.28805458,550.9454781,7924,837
2006-Nov-27 05:00:00,195.0097303,909.5676501,7925,836
2006-Nov-27 06:00:00,322.3899029,499.9090271,7926,835
2006-Nov-27 07:00:00,470.0092178,1140.958832,7927,834
2006-Nov-27 08:00:00,347.263154,1282.212721,7928,833
2006-Nov-27 09:00:00,330.4367608,1396.488708,7929,832
2006-Nov-27 10:00:00,264.1435667,1542.480752,7930,831
2006-Nov-27 11:00:00,244.5209706,1621.809518,7931,830
2006-Nov-27 12:00:00,203.2542193,1695.044368,7932,829
2006-Nov-27 13:00:00,216.040107,1695.695752,7933,828
2006-Nov-27 14:00:00,170.1230121,1740.769712,7934,827
2006-Nov-27 15:00:00,101.7110994,1765.197596,7935,826
2006-Nov-27 16:00:00,121.2120489,1738.450718,7936,825
2006-Nov-27 17:00:00,138.1348971,1760.021843,7937,824
2006-Nov-27 18:00:00,260.1947873,1433.832696,7938,823
2006-Nov-27 19:00:00,222.5900669,1325.655848,7939,822
2006-Nov-27 20:00:00,195.7679112,1317.006233,7940,821
2006-Nov-27 21:00:00,277.7747928,1265.534408,7941,820
2006-Nov-27 22:00:00,250.5875053,1282.527543,7942,819
2006-Nov-27 23:00:00,4.478208827,900.6764597,7943,818
2006-Nov-28 00:00:00,4.470891551,532.9509277,7944,817
2006-Nov-28 01:00:00,0,989.76643,7945,816
2006-Nov-28 02:00:00,0,502.4963604,7946,815
2006-Nov-28 03:00:00,0,1003.187388,7947,814
2006-Nov-28 04:00:00,0,500.9342927,7948,813
2006-Nov-28 05:00:00,12.44027338,779.8402921,7949,812
2006-Nov-28 06:00:00,0,477.4242394,7950,811
2006-Nov-28 07:00:00,293.3214538,742.6705623,7951,810
2006-Nov-28 08:00:00,319.1071135,567.5995885,7952,809
2006-Nov-28 09:00:00,196.9571522,588.1324146,7953,808
2006-Nov-28 10:00:00,229.1763539,597.4782848,7954,807
2006-Nov-28 11:00:00,147.9064946,768.0071622,7955,806
2006-Nov-28 12:00:00,162.8126544,882.6620314,7956,805
2006-Nov-28 13:00:00,171.8267276,942.9562441,7957,804
2006-Nov-28 14:00:00,158.9528444,1045.961968,7958,803
2006-Nov-28 15:00:00,137.3912733,1018.711578,7959,802
2006-Nov-28 16:00:00,147.629428,1014.43968,7960,801
2006-Nov-28 17:00:00,166.0316524,861.5756645,7961,800
2006-Nov-28 18:00:00,431.4412008,641.047481,7962,799
2006-Nov-28 19:00:00,509.5891318,577.3578461,7963,798
2006-Nov-28 20:00:00,597.2391158,530.1703023,7964,797
2006-Nov-28 21:00:00,620.5759798,505.53275,7965,796
2006-Nov-28 22:00:00,282.460216,503.6272673,7966,795
2006-Nov-28 23:00:00,4.493975609,502.0750016,7967,794
2006-Nov-29 00:00:00,4.484537092,500.808434,7968,793
2006-Nov-29 01:00:00,0,500.9533839,7969,792
2006-Nov-29 02:00:00,0.766377337,500.0860334,7970,791
2006-Nov-29 03:00:00,1.312997535,499.9895086,7971,790
2006-Nov-29 04:00:00,3.099694866,498.8904924,7972,789
2006-Nov-29 05:00:00,105.1497398,498.6008684,7973,788
2006-Nov-29 06:00:00,265.484179,476.2621118,7974,787
2006-Nov-29 07:00:00,376.9383185,502.9543612,7975,786
2006-Nov-29 08:00:00,577.0844664,501.1064146,7976,785
2006-Nov-29 09:00:00,258.1642157,501.9481092,7977,784
2006-Nov-29 10:00:00,162.9283671,505.8114195,7978,783
2006-Nov-29 11:00:00,312.7184034,614.0468374,7979,782
2006-Nov-29 12:00:00,202.5287056,755.6880064,7980,781
2006-Nov-29 13:00:00,201.500509,815.9001329,7981,780
2006-Nov-29 14:00:00,219.1977445,885.1349377,7982,779
2006-Nov-29 15:00:00,193.7530769,857.5155715,7983,778
2006-Nov-29 16:00:00,194.142287,815.5229324,7984,777
2006-Nov-29 17:00:00,301.9124774,726.5672543,7985,776
2006-Nov-29 18:00:00,391.756568,511.65884,7986,775
2006-Nov-29 19:00:00,625.8095739,507.7743032,7987,774
2006-Nov-29 20:00:00,422.2224856,505.0563449,7988,773
2006-Nov-29 21:00:00,654.6023767,503.3614727,7989,772
2006-Nov-29 22:00:00,458.7931363,615.2785228,7990,771
2006-Nov-29 23:00:00,4.495936427,501.3681942,7991,770
2006-Nov-30 00:00:00,4.4886671,500.0857107,7992,769
2006-Nov-30 01:00:00,0,499.7029005,7993,768
2006-Nov-30 02:00:00,2.196314074,498.4381994,7994,767
2006-Nov-30 03:00:00,4.196659104,498.1507577,7995,766
2006-Nov-30 04:00:00,4.022113323,496.7627138,7996,765
2006-Nov-30 05:00:00,120.5955525,496.4142641,7997,764
2006-Nov-30 06:00:00,265.3271578,495.3449046,7998,763
2006-Nov-30 07:00:00,375.9544981,494.864049,7999,762
2006-Nov-30 08:00:00,343.0035402,496.0298144,8000,761
2006-Nov-30 09:00:00,355.8990436,520.9373416,8001,760
2006-Nov-30 10:00:00,479.4513251,501.2447811,8002,759
2006-Nov-30 11:00:00,323.0015947,540.1550608,8003,758
2006-Nov-30 12:00:00,211.1485059,656.3824579,8004,757
2006-Nov-30 13:00:00,210.0135203,688.6828174,8005,756
2006-Nov-30 14:00:00,377.1573336,754.3962509,8006,755
2006-Nov-30 15:00:00,387.4697197,809.5592087,8007,754
2006-Nov-30 16:00:00,216.0690073,755.5375837,8008,753
2006-Nov-30 17:00:00,305.0197361,652.1002755,8009,752
2006-Nov-30 18:00:00,368.6163986,535.5950449,8010,751
2006-Nov-30 19:00:00,462.4536303,507.7856858,8011,750
2006-Nov-30 20:00:00,476.2009608,503.7154004,8012,749
2006-Nov-30 21:00:00,350.6901636,501.8210609,8013,748
2006-Nov-30 22:00:00,404.4844863,500.6646102,8014,747
2006-Nov-30 23:00:00,4.501298608,499.5105885,8015,746
2006-Dec-01 00:00:00,4.494256937,498.3194795,8016,745
2006-Dec-01 01:00:00,0,497.4584096,8017,744
2006-Dec-01 02:00:00,0,496.4333844,8018,743
2006-Dec-01 03:00:00,0,500.6600817,8019,742
2006-Dec-01 04:00:00,0,495.2538398,8020,741
2006-Dec-01 05:00:00,16.33428647,500.0791707,8021,740
2006-Dec-01 06:00:00,230.9599289,474.5524279,8022,739
2006-Dec-01 07:00:00,313.131236,567.7320507,8023,738
2006-Dec-01 08:00:00,682.8024363,713.9219526,8024,737
2006-Dec-01 09:00:00,234.3313185,975.0305333,8025,736
2006-Dec-01 10:00:00,276.8787407,1072.102784,8026,735
2006-Dec-01 11:00:00,98.54613978,1147.14895,8027,734
2006-Dec-01 12:00:00,91.67892845,1349.165391,8028,733
2006-Dec-01 13:00:00,162.122768,1315.063869,8029,732
2006-Dec-01 14:00:00,91.55889309,1494.994449,8030,731
2006-Dec-01 15:00:00,77.6290683,1471.875145,8031,730
2006-Dec-01 16:00:00,84.00352051,1460.821956,8032,729
2006-Dec-01 17:00:00,97.19603053,1407.951298,8033,728
2006-Dec-01 18:00:00,147.1846703,1140.899143,8034,727
2006-Dec-01 19:00:00,463.2549267,1050.550717,8035,726
2006-Dec-01 20:00:00,536.5096366,1035.514661,8036,725
2006-Dec-01 21:00:00,554.1738569,1029.530337,8037,724
2006-Dec-01 22:00:00,500.1759687,1017.600778,8038,723
2006-Dec-01 23:00:00,4.512638144,814.1111787,8039,722
2006-Dec-02 00:00:00,4.515462316,499.6440115,8040,721
2006-Dec-02 01:00:00,0,879.74769,8041,720
2006-Dec-02 02:00:00,0,498.7682049,8042,719
2006-Dec-02 03:00:00,0,777.6889348,8043,718
2006-Dec-02 04:00:00,0,497.5019526,8044,717
2006-Dec-02 05:00:00,15.50715819,636.6049029,8045,716
2006-Dec-02 06:00:00,230.2105656,477.0682657,8046,715
2006-Dec-02 07:00:00,303.5526343,879.6292728,8047,714
2006-Dec-02 08:00:00,719.2606924,931.2060104,8048,713
2006-Dec-02 09:00:00,680.9348917,915.9829363,8049,712
2006-Dec-02 10:00:00,267.7321379,664.2005335,8050,711
2006-Dec-02 11:00:00,261.3529483,562.9514025,8051,710
2006-Dec-02 12:00:00,248.9306178,723.2575357,8052,709
2006-Dec-02 13:00:00,605.5002768,790.98712,8053,708
2006-Dec-02 14:00:00,228.3102402,820.7310462,8054,707
2006-Dec-02 15:00:00,305.7987966,789.3998916,8055,706
2006-Dec-02 16:00:00,239.6517477,687.9308818,8056,705
2006-Dec-02 17:00:00,716.7031756,547.4668979,8057,704
2006-Dec-02 18:00:00,408.4759148,503.2356768,8058,703
2006-Dec-02 19:00:00,8.062925117,499.7783519,8059,702
2006-Dec-02 20:00:00,8.393178301,498.714406,8060,701
2006-Dec-02 21:00:00,7.548273848,498.4878307,8061,700
2006-Dec-02 22:00:00,11.337325,498.3489519,8062,699
2006-Dec-02 23:00:00,10.90626516,498.2196319,8063,698
2006-Dec-03 00:00:00,10.16001548,498.1008675,8064,697
2006-Dec-03 01:00:00,8.740081622,498.0249699,8065,696
2006-Dec-03 02:00:00,8.209251907,497.9359202,8066,695
2006-Dec-03 03:00:00,11.22812134,497.83396,8067,694
2006-Dec-03 04:00:00,9.217843994,497.6876678,8068,693
2006-Dec-03 05:00:00,11.22309965,497.5470061,8069,692
2006-Dec-03 06:00:00,8.174842803,497.3902557,8070,691
2006-Dec-03 07:00:00,44.96385031,497.1841696,8071,690
2006-Dec-03 08:00:00,20.73864653,476.3567226,8072,689
2006-Dec-03 09:00:00,8.758304114,502.1566405,8073,688
2006-Dec-03 10:00:00,7.27326289,498.4263149,8074,687
2006-Dec-03 11:00:00,7.1986286,505.4382271,8075,686
2006-Dec-03 12:00:00,7.35280286,498.1429181,8076,685
2006-Dec-03 13:00:00,8.05936086,573.7709207,8077,684
2006-Dec-03 14:00:00,10.15789155,522.4976213,8078,683
2006-Dec-03 15:00:00,7.89534423,799.9650805,8079,682
2006-Dec-03 16:00:00,5.726395619,534.9745207,8080,681
2006-Dec-03 17:00:00,7.708627202,638.2091829,8081,680
2006-Dec-03 18:00:00,7.342547766,509.8993195,8082,679
2006-Dec-03 19:00:00,9.205270422,502.6772676,8083,678
2006-Dec-03 20:00:00,8.903947037,500.7947414,8084,677
2006-Dec-03 21:00:00,12.44658433,500.0694823,8085,676
2006-Dec-03 22:00:00,25.78348258,499.5437221,8086,675
2006-Dec-03 23:00:00,31.42312663,499.1859426,8087,674
2006-Dec-04 00:00:00,30.10923679,498.9713481,8088,673
2006-Dec-04 01:00:00,27.18306069,503.1533132,8089,672
2006-Dec-04 02:00:00,9.513711098,497.8186048,8090,671
2006-Dec-04 03:00:00,11.61381012,505.1129359,8091,670
2006-Dec-04 04:00:00,9.25813037,497.788792,8092,669
2006-Dec-04 05:00:00,196.7391282,551.2956177,8093,668
