Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Oct-18 21:00:00,10059.85421,-1006030.535,6981,1780
2006-Oct-18 22:00:00,8157.930282,-788632.7982,6982,1779
2006-Oct-18 23:00:00,8162.586668,-701144.9936,6983,1778
2006-Oct-19 00:00:00,5000,-678702.3339,6984,1777
2006-Oct-19 01:00:00,5000,-624140.4027,6985,1776
2006-Oct-19 02:00:00,5000,-597983.753,6986,1775
2006-Oct-19 03:00:00,5000,-565978.4343,6987,1774
2006-Oct-19 04:00:00,5000,-534644.9085,6988,1773
2006-Oct-19 05:00:00,5000,-481373.0259,6989,1772
2006-Oct-19 06:00:00,39901.84518,-506664.6251,6990,1771
2006-Oct-19 07:00:00,37054.22165,-513721.2251,6991,1770
2006-Oct-19 08:00:00,27238.08347,-838494.023,6992,1769
2006-Oct-19 09:00:00,29129.17757,-1488004.499,6993,1768
2006-Oct-19 10:00:00,29780.71069,-1808632.538,6994,1767
2006-Oct-19 11:00:00,34893.54695,-1920960.558,6995,1766
2006-Oct-19 12:00:00,41212.04234,-1788898.361,6996,1765
2006-Oct-19 13:00:00,39314.93798,-1896813.514,6997,1764
2006-Oct-19 14:00:00,26619.51772,-2000999.497,6998,1763
2006-Oct-19 15:00:00,25969.82809,-2054354.723,6999,1762
2006-Oct-19 16:00:00,32937.76094,-1968443.614,7000,1761
2006-Oct-19 17:00:00,21529.07364,-1434724.071,7001,1760
2006-Oct-19 18:00:00,18337.04153,-1186635.093,7002,1759
2006-Oct-19 19:00:00,14516.52845,-1102368.594,7003,1758
2006-Oct-19 20:00:00,15792.47207,-1039065.682,7004,1757
2006-Oct-19 21:00:00,10074.81144,-989602.8172,7005,1756
2006-Oct-19 22:00:00,8179.764626,-815185.3625,7006,1755
2006-Oct-19 23:00:00,8181.524449,-708974.0875,7007,1754
2006-Oct-20 00:00:00,5000,-683708.3004,7008,1753
2006-Oct-20 01:00:00,5000,-624172.7931,7009,1752
2006-Oct-20 02:00:00,5000,-585945.8872,7010,1751
2006-Oct-20 03:00:00,5000,-558209.175,7011,1750
2006-Oct-20 04:00:00,5000,-524590.7239,7012,1749
2006-Oct-20 05:00:00,5000,-479678.6201,7013,1748
2006-Oct-20 06:00:00,30376.78546,-531746.755,7014,1747
2006-Oct-20 07:00:00,31293.42747,-567368.0136,7015,1746
2006-Oct-20 08:00:00,27308.18602,-918451.1588,7016,1745
2006-Oct-20 09:00:00,29220.40037,-1516225.518,7017,1744
2006-Oct-20 10:00:00,29851.44165,-1778982.155,7018,1743
2006-Oct-20 11:00:00,34930.37771,-1868842.125,7019,1742
2006-Oct-20 12:00:00,41350.7563,-1757994.631,7020,1741
2006-Oct-20 13:00:00,39422.69347,-1884788.735,7021,1740
2006-Oct-20 14:00:00,26653.05685,-1980794.733,7022,1739
2006-Oct-20 15:00:00,26015.39024,-2026375.046,7023,1738
2006-Oct-20 16:00:00,33064.6144,-1987831.455,7024,1737
2006-Oct-20 17:00:00,21554.2595,-1503144.273,7025,1736
2006-Oct-20 18:00:00,18376.66189,-1133454.726,7026,1735
2006-Oct-20 19:00:00,14552.94536,-1092391.086,7027,1734
2006-Oct-20 20:00:00,15825.68986,-1108670.653,7028,1733
2006-Oct-20 21:00:00,10089.81427,-1123678.516,7029,1732
2006-Oct-20 22:00:00,8181.500073,-899999.6578,7030,1731
2006-Oct-20 23:00:00,8170.383741,-845487.3668,7031,1730
2006-Oct-21 00:00:00,5000,-928520.651,7032,1729
2006-Oct-21 01:00:00,5000,-788183.008,7033,1728
2006-Oct-21 02:00:00,5000,-822351.0204,7034,1727
2006-Oct-21 03:00:00,5000,-828784.4203,7035,1726
2006-Oct-21 04:00:00,5000,-823567.3794,7036,1725
2006-Oct-21 05:00:00,5000,-489894.0706,7037,1724
2006-Oct-21 06:00:00,9920.431786,-1062545.27,7038,1723
2006-Oct-21 07:00:00,13277.79034,-1064495.266,7039,1722
2006-Oct-21 08:00:00,14581.34821,-1074051.163,7040,1721
2006-Oct-21 09:00:00,18399.98172,-1146851.954,7041,1720
2006-Oct-21 10:00:00,17141.44723,-1291548.602,7042,1719
2006-Oct-21 11:00:00,19678.298,-1378874.132,7043,1718
2006-Oct-21 12:00:00,17789.25258,-1420265.436,7044,1717
2006-Oct-21 13:00:00,17136.27941,-1420528.039,7045,1716
2006-Oct-21 14:00:00,14567.55075,-1430442.084,7046,1715
2006-Oct-21 15:00:00,13296.22481,-1335213.235,7047,1714
2006-Oct-21 16:00:00,13937.38808,-1333733.098,7048,1713
2006-Oct-21 17:00:00,9472.364655,-1214778.969,7049,1712
2006-Oct-21 18:00:00,9478.480151,-903785.2674,7050,1711
2006-Oct-21 19:00:00,9467.638113,-821955.406,7051,1710
2006-Oct-21 20:00:00,9457.8138,-778557.9887,7052,1709
2006-Oct-21 21:00:00,10756.97608,-826195.6874,7053,1708
2006-Oct-21 22:00:00,8197.574707,-779130.9492,7054,1707
2006-Oct-21 23:00:00,8184.396014,-698425.029,7055,1706
2006-Oct-22 00:00:00,5000,-695347.602,7056,1705
2006-Oct-22 01:00:00,5000,-778051.119,7057,1704
2006-Oct-22 02:00:00,5000,-708631.3207,7058,1703
2006-Oct-22 03:00:00,5000,-765176.9785,7059,1702
2006-Oct-22 04:00:00,5000,-762435.5706,7060,1701
2006-Oct-22 05:00:00,5000,-734762.9129,7061,1700
2006-Oct-22 06:00:00,9487.300404,-776965.4699,7062,1699
2006-Oct-22 07:00:00,7561.171766,-488330.6887,7063,1698
2006-Oct-22 08:00:00,7559.460299,-973897.1599,7064,1697
2006-Oct-22 09:00:00,7559.250317,-891901.2696,7065,1696
2006-Oct-22 10:00:00,7557.780854,-935823.2782,7066,1695
2006-Oct-22 11:00:00,8842.339082,-844067.5406,7067,1694
2006-Oct-22 12:00:00,8829.049263,-957801.3182,7068,1693
2006-Oct-22 13:00:00,10757.10199,-857614.3647,7069,1692
2006-Oct-22 14:00:00,8855.342505,-918874.5971,7070,1691
2006-Oct-22 15:00:00,7560.027037,-819056.546,7071,1690
2006-Oct-22 16:00:00,7557.420233,-894732.7939,7072,1689
2006-Oct-22 17:00:00,7558.462026,-744441.1072,7073,1688
2006-Oct-22 18:00:00,7557.358396,-811736.739,7074,1687
2006-Oct-22 19:00:00,7558.715648,-595303.8393,7075,1686
2006-Oct-22 20:00:00,7565.347069,-678465.4837,7076,1685
2006-Oct-22 21:00:00,9486.384129,-707377.8707,7077,1684
2006-Oct-22 22:00:00,7556.861055,-742586.1093,7078,1683
2006-Oct-22 23:00:00,7560.540459,-583955.5546,7079,1682
2006-Oct-23 00:00:00,5000,-657586.8038,7080,1681
2006-Oct-23 01:00:00,5000,-672072.0846,7081,1680
2006-Oct-23 02:00:00,5000,-664934.2932,7082,1679
2006-Oct-23 03:00:00,5000,-646906.004,7083,1678
2006-Oct-23 04:00:00,5000,-638011.5827,7084,1677
2006-Oct-23 05:00:00,5000,-483169.7858,7085,1676
2006-Oct-23 06:00:00,26044.7782,-828910.9557,7086,1675
2006-Oct-23 07:00:00,33007.38655,-817792.0215,7087,1674
2006-Oct-23 08:00:00,27491.00953,-1028942.396,7088,1673
2006-Oct-23 09:00:00,29407.88796,-1269019.754,7089,1672
2006-Oct-23 10:00:00,30061.92648,-1512858.611,7090,1671
2006-Oct-23 11:00:00,35225.88539,-1812499.822,7091,1670
2006-Oct-23 12:00:00,41622.30847,-1683592.91,7092,1669
2006-Oct-23 13:00:00,39712.68798,-1814491.255,7093,1668
2006-Oct-23 14:00:00,26870.02594,-1930996.224,7094,1667
2006-Oct-23 15:00:00,26196.65013,-2012375.934,7095,1666
2006-Oct-23 16:00:00,33267.48037,-1947222.998,7096,1665
2006-Oct-23 17:00:00,21721.57951,-1398228.786,7097,1664
2006-Oct-23 18:00:00,18470.05862,-1203286.194,7098,1663
2006-Oct-23 19:00:00,14646.51875,-1167671.732,7099,1662
2006-Oct-23 20:00:00,15909.95512,-1137605.848,7100,1661
2006-Oct-23 21:00:00,10130.8314,-1114839.99,7101,1660
2006-Oct-23 22:00:00,8218.526252,-878470.0806,7102,1659
2006-Oct-23 23:00:00,8206.263013,-815928.4916,7103,1658
2006-Oct-24 00:00:00,5000,-878988.0863,7104,1657
2006-Oct-24 01:00:00,5000,-778080.7245,7105,1656
2006-Oct-24 02:00:00,5000,-811948.7734,7106,1655
2006-Oct-24 03:00:00,5000,-834604.9127,7107,1654
2006-Oct-24 04:00:00,5000,-819668.6801,7108,1653
2006-Oct-24 05:00:00,5000,-490145.1443,7109,1652
2006-Oct-24 06:00:00,9504.807871,-1061901.602,7110,1651
2006-Oct-24 07:00:00,17235.82777,-1103856.678,7111,1650
2006-Oct-24 08:00:00,27534.35421,-1360305.98,7112,1649
2006-Oct-24 09:00:00,29488.44004,-1474456.771,7113,1648
2006-Oct-24 10:00:00,30135.89615,-1577079.531,7114,1647
2006-Oct-24 11:00:00,35315.98034,-1661451.868,7115,1646
2006-Oct-24 12:00:00,41726.0566,-1554266.558,7116,1645
2006-Oct-24 13:00:00,39803.0044,-1683138.023,7117,1644
2006-Oct-24 14:00:00,26931.16648,-1701462.233,7118,1643
2006-Oct-24 15:00:00,26260.76603,-1718225.535,7119,1642
2006-Oct-24 16:00:00,33341.08778,-1741740.156,7120,1641
2006-Oct-24 17:00:00,21769.95707,-1375043.956,7121,1640
2006-Oct-24 18:00:00,18508.67674,-1233051.155,7122,1639
2006-Oct-24 19:00:00,14673.63352,-1197890.858,7123,1638
2006-Oct-24 20:00:00,15941.46195,-1141948.312,7124,1637
2006-Oct-24 21:00:00,10145.48994,-1105930.127,7125,1636
2006-Oct-24 22:00:00,8226.837732,-874148.0809,7126,1635
2006-Oct-24 23:00:00,8214.036121,-829048.7026,7127,1634
2006-Oct-25 00:00:00,5000,-879113.6164,7128,1633
2006-Oct-25 01:00:00,5000,-771533.8533,7129,1632
2006-Oct-25 02:00:00,5000,-803747.3596,7130,1631
2006-Oct-25 03:00:00,5000,-806772.8674,7131,1630
2006-Oct-25 04:00:00,5000,-808634.0416,7132,1629
2006-Oct-25 05:00:00,5000,-488294.4644,7133,1628
2006-Oct-25 06:00:00,12772.03186,-1037854.945,7134,1627
2006-Oct-25 07:00:00,20527.462,-1000084.733,7135,1626
2006-Oct-25 08:00:00,27603.16964,-1247225.999,7136,1625
2006-Oct-25 09:00:00,29552.05466,-1362992.958,7137,1624
2006-Oct-25 10:00:00,30205.36456,-1482581.053,7138,1623
2006-Oct-25 11:00:00,35400.66981,-1662300.065,7139,1622
2006-Oct-25 12:00:00,41827.04508,-1665281.817,7140,1621
2006-Oct-25 13:00:00,39907.13103,-1839281.824,7141,1620
2006-Oct-25 14:00:00,26993.77438,-1822183.324,7142,1619
2006-Oct-25 15:00:00,26314.15214,-1858894.273,7143,1618
2006-Oct-25 16:00:00,33434.14006,-1852899.453,7144,1617
2006-Oct-25 17:00:00,21812.46213,-1375475.054,7145,1616
2006-Oct-25 18:00:00,18546.05698,-1159558.47,7146,1615
2006-Oct-25 19:00:00,14701.40487,-1113130.719,7147,1614
2006-Oct-25 20:00:00,15975.35214,-1066060.139,7148,1613
2006-Oct-25 21:00:00,10164.2374,-1016535.912,7149,1612
2006-Oct-25 22:00:00,8231.973079,-819180.4127,7150,1611
2006-Oct-25 23:00:00,8217.868004,-713740.0493,7151,1610
2006-Oct-26 00:00:00,5000,-694860.9205,7152,1609
2006-Oct-26 01:00:00,5000,-626055.7339,7153,1608
2006-Oct-26 02:00:00,5000,-625446.6242,7154,1607
2006-Oct-26 03:00:00,5000,-579461.7213,7155,1606
2006-Oct-26 04:00:00,5000,-526954.1878,7156,1605
2006-Oct-26 05:00:00,5000,-479796.2942,7157,1604
2006-Oct-26 06:00:00,30032.56053,-634175.2156,7158,1603
2006-Oct-26 07:00:00,38130.63843,-595129.9495,7159,1602
2006-Oct-26 08:00:00,27680.67797,-848841.9258,7160,1601
2006-Oct-26 09:00:00,29618.04323,-1293861.6,7161,1600
2006-Oct-26 10:00:00,30275.50994,-1753598.568,7162,1599
2006-Oct-26 11:00:00,35466.05986,-1846088.998,7163,1598
2006-Oct-26 12:00:00,41945.25276,-1716185.453,7164,1597
2006-Oct-26 13:00:00,40016.42137,-1847979.617,7165,1596
2006-Oct-26 14:00:00,27045.94967,-1950566.016,7166,1595
2006-Oct-26 15:00:00,26364.14175,-2010033.111,7167,1594
2006-Oct-26 16:00:00,33539.7668,-2031280.861,7168,1593
2006-Oct-26 17:00:00,21841.82037,-1506529.926,7169,1592
2006-Oct-26 18:00:00,18604.2792,-1180915.718,7170,1591
2006-Oct-26 19:00:00,14713.00072,-1045279.984,7171,1590
2006-Oct-26 20:00:00,16013.07949,-881242.1471,7172,1589
2006-Oct-26 21:00:00,10178.41323,-848491.471,7173,1588
2006-Oct-26 22:00:00,8228.006858,-764851.9931,7174,1587
2006-Oct-26 23:00:00,8243.135296,-708433.8804,7175,1586
2006-Oct-27 00:00:00,5000,-678562.6743,7176,1585
2006-Oct-27 01:00:00,5000,-605379.1376,7177,1584
2006-Oct-27 02:00:00,5000,-593705.5463,7178,1583
2006-Oct-27 03:00:00,5000,-536180.5595,7179,1582
2006-Oct-27 04:00:00,5000,-521049.2662,7180,1581
2006-Oct-27 05:00:00,5000,-479744.7936,7181,1580
2006-Oct-27 06:00:00,34388.44785,-519714.5235,7182,1579
2006-Oct-27 07:00:00,36104.23932,-525331.9461,7183,1578
2006-Oct-27 08:00:00,27762.49521,-839119.0109,7184,1577
2006-Oct-27 09:00:00,29699.80373,-1394309.782,7185,1576
2006-Oct-27 10:00:00,30346.82228,-1712448.075,7186,1575
2006-Oct-27 11:00:00,35534.31801,-1802749.283,7187,1574
2006-Oct-27 12:00:00,42069.53599,-1669945.585,7188,1573
2006-Oct-27 13:00:00,40101.71183,-1815356.934,7189,1572
2006-Oct-27 14:00:00,27085.02699,-1887596.711,7190,1571
2006-Oct-27 15:00:00,26459.35619,-1879421.01,7191,1570
2006-Oct-27 16:00:00,33574.75737,-1786642.364,7192,1569
2006-Oct-27 17:00:00,21910.81334,-1288208.083,7193,1568
2006-Oct-27 18:00:00,18627.27219,-1101577.343,7194,1567
2006-Oct-27 19:00:00,14752.9699,-1066128.821,7195,1566
2006-Oct-27 20:00:00,16035.01205,-1050527.208,7196,1565
2006-Oct-27 21:00:00,10189.91447,-1031736.39,7197,1564
2006-Oct-27 22:00:00,8252.817381,-878864.9959,7198,1563
2006-Oct-27 23:00:00,8239.112647,-834583.9695,7199,1562
2006-Oct-28 00:00:00,5000,-886570.7652,7200,1561
2006-Oct-28 01:00:00,5000,-758996.9318,7201,1560
2006-Oct-28 02:00:00,5000,-788829.3175,7202,1559
2006-Oct-28 03:00:00,5000,-797062.3935,7203,1558
2006-Oct-28 04:00:00,5000,-802884.0947,7204,1557
2006-Oct-28 05:00:00,5000,-489365.4578,7205,1556
2006-Oct-28 06:00:00,9598.432131,-1023672.146,7206,1555
2006-Oct-28 07:00:00,13076.60958,-1020774.609,7207,1554
2006-Oct-28 08:00:00,14771.61171,-1031179.455,7208,1553
2006-Oct-28 09:00:00,18672.94105,-1060713.141,7209,1552
2006-Oct-28 10:00:00,17383.6844,-1177385.377,7210,1551
2006-Oct-28 11:00:00,19978.24949,-1195724.437,7211,1550
2006-Oct-28 12:00:00,18030.38464,-1250543.276,7212,1549
2006-Oct-28 13:00:00,21273.58226,-1351485.455,7213,1548
2006-Oct-28 14:00:00,14773.80118,-1341057.969,7214,1547
2006-Oct-28 15:00:00,13463.43242,-1346913.794,7215,1546
2006-Oct-28 16:00:00,14116.50803,-1314429.982,7216,1545
2006-Oct-28 17:00:00,9556.884883,-1196677.304,7217,1544
2006-Oct-28 18:00:00,9552.63709,-902880.8317,7218,1543
2006-Oct-28 19:00:00,9547.953312,-778695.4596,7219,1542
2006-Oct-28 20:00:00,9570.858875,-734855.8241,7220,1541
2006-Oct-28 21:00:00,10850.51521,-734233.4065,7221,1540
2006-Oct-28 22:00:00,8269.091507,-690897.4315,7222,1539
2006-Oct-28 23:00:00,8257.836547,-619760.1648,7223,1538
2006-Oct-29 00:00:00,5000,-594887.2852,7224,1537
2006-Oct-29 01:00:00,5000,-592201.7419,7225,1536
2006-Oct-29 02:00:00,5000,-625237.8403,7226,1535
2006-Oct-29 03:00:00,5000,-555392.7788,7227,1534
2006-Oct-29 04:00:00,5000,-567164.1819,7228,1533
2006-Oct-29 05:00:00,5000,-553671.4371,7229,1532
2006-Oct-29 06:00:00,9568.462417,-555559.1826,7230,1531
2006-Oct-29 07:00:00,7613.791099,-480257.3707,7231,1530
2006-Oct-29 08:00:00,7612.786678,-701692.3557,7232,1529
2006-Oct-29 09:00:00,7611.5419,-904305.3728,7233,1528
2006-Oct-29 10:00:00,7609.893753,-1146902.682,7234,1527
2006-Oct-29 11:00:00,8917.91237,-1024167.054,7235,1526
2006-Oct-29 12:00:00,8915.587905,-1139813.545,7236,1525
2006-Oct-29 13:00:00,10868.30367,-1026558.282,7237,1524
2006-Oct-29 14:00:00,8934.709039,-1228192.366,7238,1523
2006-Oct-29 15:00:00,7611.080859,-1115211.521,7239,1522
2006-Oct-29 16:00:00,7609.629289,-1264586.715,7240,1521
2006-Oct-29 17:00:00,7608.502416,-1027760.811,7241,1520
2006-Oct-29 18:00:00,7607.213514,-949375.1271,7242,1519
2006-Oct-29 19:00:00,7613.812105,-829319.3757,7243,1518
2006-Oct-29 20:00:00,7617.380057,-886160.5566,7244,1517
2006-Oct-29 21:00:00,9566.486694,-795967.7917,7245,1516
2006-Oct-29 22:00:00,7613.902216,-737547.574,7246,1515
2006-Oct-29 23:00:00,7617.0909,-738312.6421,7247,1514
2006-Oct-30 00:00:00,5000,-683919.0468,7248,1513
2006-Oct-30 01:00:00,5000,-696788.5684,7249,1512
2006-Oct-30 02:00:00,5000,-649539.7174,7250,1511
2006-Oct-30 03:00:00,5000,-638553.5461,7251,1510
2006-Oct-30 04:00:00,5000,-604696.3456,7252,1509
2006-Oct-30 05:00:00,5000,-484803.2141,7253,1508
2006-Oct-30 06:00:00,17235.05822,-780192.3456,7254,1507
2006-Oct-30 07:00:00,24743.56631,-757714.1179,7255,1506
2006-Oct-30 08:00:00,27951.57738,-1076144.272,7256,1505
2006-Oct-30 09:00:00,29906.53707,-1514948.002,7257,1504
2006-Oct-30 10:00:00,30558.31761,-1733516.629,7258,1503
2006-Oct-30 11:00:00,35803.11552,-1835972.105,7259,1502
2006-Oct-30 12:00:00,42365.25085,-1750183.848,7260,1501
2006-Oct-30 13:00:00,40385.00712,-1891422.249,7261,1500
2006-Oct-30 14:00:00,27296.27966,-1927338.996,7262,1499
2006-Oct-30 15:00:00,26618.49562,-1938253.916,7263,1498
2006-Oct-30 16:00:00,33831.4283,-1880065.099,7264,1497
2006-Oct-30 17:00:00,22046.88872,-1439651.847,7265,1496
2006-Oct-30 18:00:00,18745.10619,-1205008.441,7266,1495
2006-Oct-30 19:00:00,14829.72449,-1147961.25,7267,1494
2006-Oct-30 20:00:00,16134.41693,-1141968.672,7268,1493
2006-Oct-30 21:00:00,10233.37881,-1147316.851,7269,1492
2006-Oct-30 22:00:00,8265.444488,-899446.7614,7270,1491
2006-Oct-30 23:00:00,8276.930147,-831431.5243,7271,1490
2006-Oct-31 00:00:00,5000,-921335.3013,7272,1489
2006-Oct-31 01:00:00,5000,-834943.7006,7273,1488
2006-Oct-31 02:00:00,5000,-894157.1395,7274,1487
2006-Oct-31 03:00:00,5000,-785206.5119,7275,1486
2006-Oct-31 04:00:00,5000,-843353.244,7276,1485
2006-Oct-31 05:00:00,5000,-550975.8215,7277,1484
2006-Oct-31 06:00:00,11523.73499,-1053626.107,7278,1483
2006-Oct-31 07:00:00,19886.49857,-1003818.877,7279,1482
2006-Oct-31 08:00:00,28014.78062,-1430137.006,7280,1481
2006-Oct-31 09:00:00,29974.28985,-1823214.471,7281,1480
2006-Oct-31 10:00:00,30628.17512,-1967860.204,7282,1479
2006-Oct-31 11:00:00,35890.47807,-1995866.959,7283,1478
2006-Oct-31 12:00:00,42465.12637,-1878081.369,7284,1477
2006-Oct-31 13:00:00,40480.96698,-2001616.17,7285,1476
2006-Oct-31 14:00:00,27361.366,-2113981.151,7286,1475
2006-Oct-31 15:00:00,26673.05967,-2170349.475,7287,1474
2006-Oct-31 16:00:00,33920.0867,-2186325.271,7288,1473
2006-Oct-31 17:00:00,22085.84715,-1726428.313,7289,1472
2006-Oct-31 18:00:00,18792.03411,-1347700.349,7290,1471
2006-Oct-31 19:00:00,14848.06907,-1248868.525,7291,1470
2006-Oct-31 20:00:00,16167.39672,-1212054.298,7292,1469
2006-Oct-31 21:00:00,10253.89826,-1196738.275,7293,1468
2006-Oct-31 22:00:00,8270.228979,-946013.6107,7294,1467
2006-Oct-31 23:00:00,8296.890946,-871726.7681,7295,1466
2006-Nov-01 00:00:00,5000,-817399.3989,7296,1465
2006-Nov-01 01:00:00,5000,-694886.9737,7297,1464
2006-Nov-01 02:00:00,5000,-662533.1846,7298,1463
2006-Nov-01 03:00:00,5000,-521679.4423,7299,1462
2006-Nov-01 04:00:00,5000,-501795.483,7300,1461
2006-Nov-01 05:00:00,5000,-479949.5712,7301,1460
2006-Nov-01 06:00:00,56421.80186,-504905.71,7302,1459
2006-Nov-01 07:00:00,46866.88105,-501460.2433,7303,1458
2006-Nov-01 08:00:00,28145.38835,-523530.134,7304,1457
2006-Nov-01 09:00:00,30039.84902,-964661.9296,7305,1456
2006-Nov-01 10:00:00,30695.56618,-1715913.638,7306,1455
2006-Nov-01 11:00:00,35994.75551,-1816686.268,7307,1454
2006-Nov-01 12:00:00,42548.90522,-1662208.253,7308,1453
2006-Nov-01 13:00:00,40594.96752,-1814879.744,7309,1452
2006-Nov-01 14:00:00,27422.71922,-1938690.367,7310,1451
2006-Nov-01 15:00:00,26721.55322,-2012815.085,7311,1450
2006-Nov-01 16:00:00,34023.28099,-2071160.14,7312,1449
2006-Nov-01 17:00:00,22107.69225,-1624458.397,7313,1448
2006-Nov-01 18:00:00,18850.0071,-1255314.916,7314,1447
2006-Nov-01 19:00:00,14861.46133,-1146835.644,7315,1446
2006-Nov-01 20:00:00,16194.37306,-1092147.131,7316,1445
2006-Nov-01 21:00:00,10265.38843,-1043451.039,7317,1444
2006-Nov-01 22:00:00,8305.917031,-885048.3708,7318,1443
2006-Nov-01 23:00:00,8292.71807,-826231.6142,7319,1442
2006-Nov-02 00:00:00,5000,-882980.8097,7320,1441
2006-Nov-02 01:00:00,5000,-793749.3608,7321,1440
2006-Nov-02 02:00:00,5000,-825038.1101,7322,1439
2006-Nov-02 03:00:00,5000,-767475.1473,7323,1438
2006-Nov-02 04:00:00,5000,-733214.8235,7324,1437
2006-Nov-02 05:00:00,5000,-487428.444,7325,1436
2006-Nov-02 06:00:00,21064.33147,-913877.0264,7326,1435
2006-Nov-02 07:00:00,27975.96966,-849158.0142,7327,1434
2006-Nov-02 08:00:00,28119.41628,-1117280.946,7328,1433
2006-Nov-02 09:00:00,30104.08163,-1444175.729,7329,1432
2006-Nov-02 10:00:00,30776.24594,-1574065.37,7330,1431
2006-Nov-02 11:00:00,36045.95079,-1766039.597,7331,1430
2006-Nov-02 12:00:00,42696.80365,-1797561.338,7332,1429
2006-Nov-02 13:00:00,40695.73738,-1901562.103,7333,1428
2006-Nov-02 14:00:00,27446.146,-1902648.375,7334,1427
2006-Nov-02 15:00:00,26823.40762,-1786423.119,7335,1426
2006-Nov-02 16:00:00,34052.09031,-1752571.719,7336,1425
2006-Nov-02 17:00:00,22194.22545,-1339501.279,7337,1424
2006-Nov-02 18:00:00,18852.4193,-1202411.371,7338,1423
2006-Nov-02 19:00:00,14917.71755,-1174825.134,7339,1422
2006-Nov-02 20:00:00,16225.53163,-1146204.607,7340,1421
2006-Nov-02 21:00:00,10277.29534,-1129758.868,7341,1420
2006-Nov-02 22:00:00,8293.585167,-880793.3524,7342,1419
2006-Nov-02 23:00:00,8299.16299,-834750.6705,7343,1418
2006-Nov-03 00:00:00,5000,-919806.6902,7344,1417
2006-Nov-03 01:00:00,5000,-801699.8811,7345,1416
2006-Nov-03 02:00:00,5000,-873137.0267,7346,1415
2006-Nov-03 03:00:00,5000,-814404.4039,7347,1414
2006-Nov-03 04:00:00,5000,-862487.1846,7348,1413
2006-Nov-03 05:00:00,5000,-553866.3368,7349,1412
2006-Nov-03 06:00:00,10455.77447,-1085754.06,7350,1411
2006-Nov-03 07:00:00,18666.30102,-1125903.572,7351,1410
2006-Nov-03 08:00:00,28196.97246,-1407155.403,7352,1409
2006-Nov-03 09:00:00,30178.47564,-1662718.417,7353,1408
2006-Nov-03 10:00:00,30835.60386,-1743810.204,7354,1407
2006-Nov-03 11:00:00,36155.96269,-1889456.86,7355,1406
2006-Nov-03 12:00:00,42756.88166,-1787747.727,7356,1405
2006-Nov-03 13:00:00,40783.32055,-1924332.113,7357,1404
2006-Nov-03 14:00:00,27547.15621,-1950768.98,7358,1403
2006-Nov-03 15:00:00,26840.22951,-2035518.679,7359,1402
2006-Nov-03 16:00:00,34182.03514,-1887756.688,7360,1401
2006-Nov-03 17:00:00,22200.72504,-1472874.864,7361,1400
2006-Nov-03 18:00:00,18925.91283,-1269781.262,7362,1399
2006-Nov-03 19:00:00,14921.83441,-1241855.756,7363,1398
2006-Nov-03 20:00:00,16248.22442,-1226314.841,7364,1397
2006-Nov-03 21:00:00,10296.70198,-1212240.169,7365,1396
2006-Nov-03 22:00:00,8321.998482,-902160.7281,7366,1395
2006-Nov-03 23:00:00,8307.707482,-845255.2344,7367,1394
2006-Nov-04 00:00:00,5000,-944665.8417,7368,1393
2006-Nov-04 01:00:00,5000,-830073.8153,7369,1392
2006-Nov-04 02:00:00,5000,-805190.432,7370,1391
2006-Nov-04 03:00:00,5000,-913908.4572,7371,1390
2006-Nov-04 04:00:00,5000,-845297.2053,7372,1389
2006-Nov-04 05:00:00,5000,-499320.7182,7373,1388
2006-Nov-04 06:00:00,9643.379995,-1110222.498,7374,1387
2006-Nov-04 07:00:00,12289.52323,-1181466.765,7375,1386
2006-Nov-04 08:00:00,14962.58888,-1197720.957,7376,1385
2006-Nov-04 09:00:00,18943.59805,-1249687.966,7377,1384
2006-Nov-04 10:00:00,17619.93218,-1291221.675,7378,1383
2006-Nov-04 11:00:00,20274.76455,-1050169.796,7379,1382
2006-Nov-04 12:00:00,18326.56551,-603916.6961,7380,1381
2006-Nov-04 13:00:00,17946.05949,-523996.456,7381,1380
2006-Nov-04 14:00:00,15037.44453,-522865.6424,7382,1379
2006-Nov-04 15:00:00,13941.82173,-533293.1712,7383,1378
2006-Nov-04 16:00:00,16234.31063,-564190.1236,7384,1377
2006-Nov-04 17:00:00,9639.476334,-569312.7416,7385,1376
2006-Nov-04 18:00:00,9658.257269,-501520.9158,7386,1375
2006-Nov-04 19:00:00,9651.40116,-498479.1809,7387,1374
2006-Nov-04 20:00:00,9646.779199,-497846.199,7388,1373
2006-Nov-04 21:00:00,10973.13598,-497182.0538,7389,1372
2006-Nov-04 22:00:00,8305.997779,-496677.9756,7390,1371
2006-Nov-04 23:00:00,8329.553021,-496369.8935,7391,1370
2006-Nov-05 00:00:00,5000,-495737.6499,7392,1369
2006-Nov-05 01:00:00,5000,-495348.5445,7393,1368
