Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Oct-23 14:00:00,268700.2594,-19309962.24,7094,1667
2006-Oct-23 15:00:00,261966.5013,-20123759.34,7095,1666
2006-Oct-23 16:00:00,332674.8037,-19472229.98,7096,1665
2006-Oct-23 17:00:00,217215.7951,-13982287.86,7097,1664
2006-Oct-23 18:00:00,184700.5862,-12032861.94,7098,1663
2006-Oct-23 19:00:00,146465.1875,-11676717.32,7099,1662
2006-Oct-23 20:00:00,159099.5512,-11376058.48,7100,1661
2006-Oct-23 21:00:00,101308.314,-11148399.9,7101,1660
2006-Oct-23 22:00:00,82185.26252,-8784700.806,7102,1659
2006-Oct-23 23:00:00,82062.63013,-8159284.916,7103,1658
2006-Oct-24 00:00:00,50000,-8789880.863,7104,1657
2006-Oct-24 01:00:00,50000,-7780807.245,7105,1656
2006-Oct-24 02:00:00,50000,-8119487.734,7106,1655
2006-Oct-24 03:00:00,50000,-8346049.127,7107,1654
2006-Oct-24 04:00:00,50000,-8196686.801,7108,1653
2006-Oct-24 05:00:00,50000,-4901451.443,7109,1652
2006-Oct-24 06:00:00,95048.07871,-10619016.02,7110,1651
2006-Oct-24 07:00:00,172358.2777,-11038566.78,7111,1650
2006-Oct-24 08:00:00,275343.5421,-13603059.8,7112,1649
2006-Oct-24 09:00:00,294884.4004,-14744567.71,7113,1648
2006-Oct-24 10:00:00,301358.9615,-15770795.31,7114,1647
2006-Oct-24 11:00:00,353159.8034,-16614518.68,7115,1646
2006-Oct-24 12:00:00,417260.566,-15542665.58,7116,1645
2006-Oct-24 13:00:00,398030.044,-16831380.23,7117,1644
2006-Oct-24 14:00:00,269311.6648,-17014622.33,7118,1643
2006-Oct-24 15:00:00,262607.6603,-17182255.35,7119,1642
2006-Oct-24 16:00:00,333410.8778,-17417401.56,7120,1641
2006-Oct-24 17:00:00,217699.5707,-13750439.56,7121,1640
2006-Oct-24 18:00:00,185086.7674,-12330511.55,7122,1639
2006-Oct-24 19:00:00,146736.3352,-11978908.58,7123,1638
2006-Oct-24 20:00:00,159414.6195,-11419483.12,7124,1637
2006-Oct-24 21:00:00,101454.8994,-11059301.27,7125,1636
2006-Oct-24 22:00:00,82268.37732,-8741480.809,7126,1635
2006-Oct-24 23:00:00,82140.36121,-8290487.026,7127,1634
2006-Oct-25 00:00:00,50000,-8791136.164,7128,1633
2006-Oct-25 01:00:00,50000,-7715338.533,7129,1632
2006-Oct-25 02:00:00,50000,-8037473.596,7130,1631
2006-Oct-25 03:00:00,50000,-8067728.674,7131,1630
2006-Oct-25 04:00:00,50000,-8086340.416,7132,1629
2006-Oct-25 05:00:00,50000,-4882944.644,7133,1628
2006-Oct-25 06:00:00,127720.3186,-10378549.45,7134,1627
2006-Oct-25 07:00:00,205274.62,-10000847.33,7135,1626
2006-Oct-25 08:00:00,276031.6964,-12472259.99,7136,1625
2006-Oct-25 09:00:00,295520.5466,-13629929.58,7137,1624
2006-Oct-25 10:00:00,302053.6456,-14825810.53,7138,1623
2006-Oct-25 11:00:00,354006.6981,-16623000.65,7139,1622
2006-Oct-25 12:00:00,418270.4508,-16652818.17,7140,1621
2006-Oct-25 13:00:00,399071.3103,-18392818.24,7141,1620
2006-Oct-25 14:00:00,269937.7438,-18221833.24,7142,1619
2006-Oct-25 15:00:00,263141.5214,-18588942.73,7143,1618
2006-Oct-25 16:00:00,334341.4006,-18528994.53,7144,1617
2006-Oct-25 17:00:00,218124.6213,-13754750.54,7145,1616
2006-Oct-25 18:00:00,185460.5698,-11595584.7,7146,1615
2006-Oct-25 19:00:00,147014.0487,-11131307.19,7147,1614
2006-Oct-25 20:00:00,159753.5214,-10660601.39,7148,1613
2006-Oct-25 21:00:00,101642.374,-10165359.12,7149,1612
2006-Oct-25 22:00:00,82319.73079,-8191804.127,7150,1611
2006-Oct-25 23:00:00,82178.68004,-7137400.493,7151,1610
2006-Oct-26 00:00:00,50000,-6948609.205,7152,1609
2006-Oct-26 01:00:00,50000,-6260557.339,7153,1608
2006-Oct-26 02:00:00,50000,-6254466.242,7154,1607
2006-Oct-26 03:00:00,50000,-5794617.213,7155,1606
2006-Oct-26 04:00:00,50000,-5269541.878,7156,1605
2006-Oct-26 05:00:00,50000,-4797962.942,7157,1604
2006-Oct-26 06:00:00,300325.6053,-6341752.156,7158,1603
2006-Oct-26 07:00:00,381306.3843,-5951299.495,7159,1602
2006-Oct-26 08:00:00,276806.7797,-8488419.258,7160,1601
2006-Oct-26 09:00:00,296180.4323,-12938616,7161,1600
2006-Oct-26 10:00:00,302755.0994,-17535985.68,7162,1599
2006-Oct-26 11:00:00,354660.5986,-18460889.98,7163,1598
2006-Oct-26 12:00:00,419452.5276,-17161854.53,7164,1597
2006-Oct-26 13:00:00,400164.2137,-18479796.17,7165,1596
2006-Oct-26 14:00:00,270459.4967,-19505660.16,7166,1595
2006-Oct-26 15:00:00,263641.4175,-20100331.11,7167,1594
2006-Oct-26 16:00:00,335397.668,-20312808.61,7168,1593
2006-Oct-26 17:00:00,218418.2037,-15065299.26,7169,1592
2006-Oct-26 18:00:00,186042.792,-11809157.18,7170,1591
2006-Oct-26 19:00:00,147130.0072,-10452799.84,7171,1590
2006-Oct-26 20:00:00,160130.7949,-8812421.471,7172,1589
2006-Oct-26 21:00:00,101784.1323,-8484914.71,7173,1588
2006-Oct-26 22:00:00,82280.06858,-7648519.931,7174,1587
2006-Oct-26 23:00:00,82431.35296,-7084338.804,7175,1586
2006-Oct-27 00:00:00,50000,-6785626.743,7176,1585
2006-Oct-27 01:00:00,50000,-6053791.376,7177,1584
2006-Oct-27 02:00:00,50000,-5937055.463,7178,1583
2006-Oct-27 03:00:00,50000,-5361805.595,7179,1582
2006-Oct-27 04:00:00,50000,-5210492.662,7180,1581
2006-Oct-27 05:00:00,50000,-4797447.936,7181,1580
2006-Oct-27 06:00:00,343884.4785,-5197145.235,7182,1579
2006-Oct-27 07:00:00,361042.3932,-5253319.461,7183,1578
2006-Oct-27 08:00:00,277624.9521,-8391190.109,7184,1577
2006-Oct-27 09:00:00,296998.0373,-13943097.82,7185,1576
2006-Oct-27 10:00:00,303468.2228,-17124480.75,7186,1575
2006-Oct-27 11:00:00,355343.1801,-18027492.83,7187,1574
2006-Oct-27 12:00:00,420695.3599,-16699455.85,7188,1573
2006-Oct-27 13:00:00,401017.1183,-18153569.34,7189,1572
2006-Oct-27 14:00:00,270850.2699,-18875967.11,7190,1571
2006-Oct-27 15:00:00,264593.5619,-18794210.1,7191,1570
2006-Oct-27 16:00:00,335747.5737,-17866423.64,7192,1569
2006-Oct-27 17:00:00,219108.1334,-12882080.83,7193,1568
2006-Oct-27 18:00:00,186272.7219,-11015773.43,7194,1567
2006-Oct-27 19:00:00,147529.699,-10661288.21,7195,1566
2006-Oct-27 20:00:00,160350.1205,-10505272.08,7196,1565
2006-Oct-27 21:00:00,101899.1447,-10317363.9,7197,1564
2006-Oct-27 22:00:00,82528.17381,-8788649.959,7198,1563
2006-Oct-27 23:00:00,82391.12647,-8345839.695,7199,1562
2006-Oct-28 00:00:00,50000,-8865707.652,7200,1561
2006-Oct-28 01:00:00,50000,-7589969.318,7201,1560
2006-Oct-28 02:00:00,50000,-7888293.175,7202,1559
2006-Oct-28 03:00:00,50000,-7970623.935,7203,1558
2006-Oct-28 04:00:00,50000,-8028840.947,7204,1557
2006-Oct-28 05:00:00,50000,-4893654.578,7205,1556
2006-Oct-28 06:00:00,95984.32131,-10236721.46,7206,1555
2006-Oct-28 07:00:00,130766.0958,-10207746.09,7207,1554
2006-Oct-28 08:00:00,147716.1171,-10311794.55,7208,1553
2006-Oct-28 09:00:00,186729.4105,-10607131.41,7209,1552
2006-Oct-28 10:00:00,173836.844,-11773853.77,7210,1551
2006-Oct-28 11:00:00,199782.4949,-11957244.37,7211,1550
2006-Oct-28 12:00:00,180303.8464,-12505432.76,7212,1549
2006-Oct-28 13:00:00,212735.8226,-13514854.55,7213,1548
2006-Oct-28 14:00:00,147738.0118,-13410579.69,7214,1547
2006-Oct-28 15:00:00,134634.3242,-13469137.94,7215,1546
2006-Oct-28 16:00:00,141165.0803,-13144299.82,7216,1545
2006-Oct-28 17:00:00,95568.84883,-11966773.04,7217,1544
2006-Oct-28 18:00:00,95526.3709,-9028808.317,7218,1543
2006-Oct-28 19:00:00,95479.53312,-7786954.596,7219,1542
2006-Oct-28 20:00:00,95708.58875,-7348558.241,7220,1541
2006-Oct-28 21:00:00,108505.1521,-7342334.065,7221,1540
2006-Oct-28 22:00:00,82690.91507,-6908974.315,7222,1539
2006-Oct-28 23:00:00,82578.36547,-6197601.648,7223,1538
2006-Oct-29 00:00:00,50000,-5948872.852,7224,1537
2006-Oct-29 01:00:00,50000,-5922017.419,7225,1536
2006-Oct-29 02:00:00,50000,-6252378.403,7226,1535
2006-Oct-29 03:00:00,50000,-5553927.788,7227,1534
2006-Oct-29 04:00:00,50000,-5671641.819,7228,1533
2006-Oct-29 05:00:00,50000,-5536714.371,7229,1532
2006-Oct-29 06:00:00,95684.62417,-5555591.826,7230,1531
2006-Oct-29 07:00:00,76137.91099,-4802573.707,7231,1530
2006-Oct-29 08:00:00,76127.86678,-7016923.557,7232,1529
2006-Oct-29 09:00:00,76115.419,-9043053.728,7233,1528
2006-Oct-29 10:00:00,76098.93753,-11469026.82,7234,1527
2006-Oct-29 11:00:00,89179.1237,-10241670.54,7235,1526
2006-Oct-29 12:00:00,89155.87905,-11398135.45,7236,1525
2006-Oct-29 13:00:00,108683.0367,-10265582.82,7237,1524
2006-Oct-29 14:00:00,89347.09039,-12281923.66,7238,1523
2006-Oct-29 15:00:00,76110.80859,-11152115.21,7239,1522
2006-Oct-29 16:00:00,76096.29289,-12645867.15,7240,1521
2006-Oct-29 17:00:00,76085.02416,-10277608.11,7241,1520
2006-Oct-29 18:00:00,76072.13514,-9493751.271,7242,1519
2006-Oct-29 19:00:00,76138.12105,-8293193.757,7243,1518
2006-Oct-29 20:00:00,76173.80057,-8861605.566,7244,1517
2006-Oct-29 21:00:00,95664.86694,-7959677.917,7245,1516
2006-Oct-29 22:00:00,76139.02216,-7375475.74,7246,1515
2006-Oct-29 23:00:00,76170.909,-7383126.421,7247,1514
2006-Oct-30 00:00:00,50000,-6839190.468,7248,1513
2006-Oct-30 01:00:00,50000,-6967885.684,7249,1512
2006-Oct-30 02:00:00,50000,-6495397.174,7250,1511
2006-Oct-30 03:00:00,50000,-6385535.461,7251,1510
2006-Oct-30 04:00:00,50000,-6046963.456,7252,1509
2006-Oct-30 05:00:00,50000,-4848032.141,7253,1508
2006-Oct-30 06:00:00,172350.5822,-7801923.456,7254,1507
2006-Oct-30 07:00:00,247435.6631,-7577141.179,7255,1506
2006-Oct-30 08:00:00,279515.7738,-10761442.72,7256,1505
2006-Oct-30 09:00:00,299065.3707,-15149480.02,7257,1504
2006-Oct-30 10:00:00,305583.1761,-17335166.29,7258,1503
2006-Oct-30 11:00:00,358031.1552,-18359721.05,7259,1502
2006-Oct-30 12:00:00,423652.5085,-17501838.48,7260,1501
2006-Oct-30 13:00:00,403850.0712,-18914222.49,7261,1500
2006-Oct-30 14:00:00,272962.7966,-19273389.96,7262,1499
2006-Oct-30 15:00:00,266184.9562,-19382539.16,7263,1498
2006-Oct-30 16:00:00,338314.283,-18800650.99,7264,1497
2006-Oct-30 17:00:00,220468.8872,-14396518.47,7265,1496
2006-Oct-30 18:00:00,187451.0619,-12050084.41,7266,1495
2006-Oct-30 19:00:00,148297.2449,-11479612.5,7267,1494
2006-Oct-30 20:00:00,161344.1693,-11419686.72,7268,1493
2006-Oct-30 21:00:00,102333.7881,-11473168.51,7269,1492
2006-Oct-30 22:00:00,82654.44488,-8994467.614,7270,1491
2006-Oct-30 23:00:00,82769.30147,-8314315.243,7271,1490
2006-Oct-31 00:00:00,50000,-9213353.013,7272,1489
2006-Oct-31 01:00:00,50000,-8349437.006,7273,1488
2006-Oct-31 02:00:00,50000,-8941571.395,7274,1487
2006-Oct-31 03:00:00,50000,-7852065.119,7275,1486
2006-Oct-31 04:00:00,50000,-8433532.44,7276,1485
2006-Oct-31 05:00:00,50000,-5509758.215,7277,1484
2006-Oct-31 06:00:00,115237.3499,-10536261.07,7278,1483
2006-Oct-31 07:00:00,198864.9857,-10038188.77,7279,1482
2006-Oct-31 08:00:00,280147.8062,-14301370.06,7280,1481
2006-Oct-31 09:00:00,299742.8985,-18232144.71,7281,1480
2006-Oct-31 10:00:00,306281.7512,-19678602.04,7282,1479
2006-Oct-31 11:00:00,358904.7807,-19958669.59,7283,1478
2006-Oct-31 12:00:00,424651.2637,-18780813.69,7284,1477
2006-Oct-31 13:00:00,404809.6698,-20016161.7,7285,1476
2006-Oct-31 14:00:00,273613.66,-21139811.51,7286,1475
2006-Oct-31 15:00:00,266730.5967,-21703494.75,7287,1474
2006-Oct-31 16:00:00,339200.867,-21863252.71,7288,1473
2006-Oct-31 17:00:00,220858.4715,-17264283.13,7289,1472
2006-Oct-31 18:00:00,187920.3411,-13477003.49,7290,1471
2006-Oct-31 19:00:00,148480.6907,-12488685.25,7291,1470
2006-Oct-31 20:00:00,161673.9672,-12120542.98,7292,1469
2006-Oct-31 21:00:00,102538.9826,-11967382.75,7293,1468
2006-Oct-31 22:00:00,82702.28979,-9460136.107,7294,1467
2006-Oct-31 23:00:00,82968.90946,-8717267.681,7295,1466
2006-Nov-01 00:00:00,50000,-8173993.989,7296,1465
2006-Nov-01 01:00:00,50000,-6948869.737,7297,1464
2006-Nov-01 02:00:00,50000,-6625331.846,7298,1463
2006-Nov-01 03:00:00,50000,-5216794.423,7299,1462
2006-Nov-01 04:00:00,50000,-5017954.83,7300,1461
2006-Nov-01 05:00:00,50000,-4799495.712,7301,1460
2006-Nov-01 06:00:00,564218.0186,-5049057.1,7302,1459
2006-Nov-01 07:00:00,468668.8105,-5014602.433,7303,1458
2006-Nov-01 08:00:00,281453.8835,-5235301.34,7304,1457
2006-Nov-01 09:00:00,300398.4902,-9646619.296,7305,1456
2006-Nov-01 10:00:00,306955.6618,-17159136.38,7306,1455
2006-Nov-01 11:00:00,359947.5551,-18166862.68,7307,1454
2006-Nov-01 12:00:00,425489.0522,-16622082.53,7308,1453
2006-Nov-01 13:00:00,405949.6752,-18148797.44,7309,1452
2006-Nov-01 14:00:00,274227.1922,-19386903.67,7310,1451
2006-Nov-01 15:00:00,267215.5322,-20128150.85,7311,1450
2006-Nov-01 16:00:00,340232.8099,-20711601.4,7312,1449
2006-Nov-01 17:00:00,221076.9225,-16244583.97,7313,1448
2006-Nov-01 18:00:00,188500.071,-12553149.16,7314,1447
2006-Nov-01 19:00:00,148614.6133,-11468356.44,7315,1446
2006-Nov-01 20:00:00,161943.7306,-10921471.31,7316,1445
2006-Nov-01 21:00:00,102653.8843,-10434510.39,7317,1444
2006-Nov-01 22:00:00,83059.17031,-8850483.708,7318,1443
2006-Nov-01 23:00:00,82927.1807,-8262316.142,7319,1442
2006-Nov-02 00:00:00,50000,-8829808.097,7320,1441
2006-Nov-02 01:00:00,50000,-7937493.608,7321,1440
2006-Nov-02 02:00:00,50000,-8250381.101,7322,1439
2006-Nov-02 03:00:00,50000,-7674751.473,7323,1438
2006-Nov-02 04:00:00,50000,-7332148.235,7324,1437
2006-Nov-02 05:00:00,50000,-4874284.44,7325,1436
2006-Nov-02 06:00:00,210643.3147,-9138770.264,7326,1435
2006-Nov-02 07:00:00,279759.6966,-8491580.142,7327,1434
2006-Nov-02 08:00:00,281194.1628,-11172809.46,7328,1433
2006-Nov-02 09:00:00,301040.8163,-14441757.29,7329,1432
2006-Nov-02 10:00:00,307762.4594,-15740653.7,7330,1431
2006-Nov-02 11:00:00,360459.5079,-17660395.97,7331,1430
2006-Nov-02 12:00:00,426968.0365,-17975613.38,7332,1429
2006-Nov-02 13:00:00,406957.3738,-19015621.03,7333,1428
2006-Nov-02 14:00:00,274461.46,-19026483.75,7334,1427
2006-Nov-02 15:00:00,268234.0762,-17864231.19,7335,1426
2006-Nov-02 16:00:00,340520.9031,-17525717.19,7336,1425
2006-Nov-02 17:00:00,221942.2545,-13395012.79,7337,1424
2006-Nov-02 18:00:00,188524.193,-12024113.71,7338,1423
2006-Nov-02 19:00:00,149177.1755,-11748251.34,7339,1422
2006-Nov-02 20:00:00,162255.3163,-11462046.07,7340,1421
2006-Nov-02 21:00:00,102772.9534,-11297588.68,7341,1420
2006-Nov-02 22:00:00,82935.85167,-8807933.524,7342,1419
2006-Nov-02 23:00:00,82991.6299,-8347506.705,7343,1418
2006-Nov-03 00:00:00,50000,-9198066.902,7344,1417
2006-Nov-03 01:00:00,50000,-8016998.811,7345,1416
2006-Nov-03 02:00:00,50000,-8731370.267,7346,1415
2006-Nov-03 03:00:00,50000,-8144044.039,7347,1414
2006-Nov-03 04:00:00,50000,-8624871.846,7348,1413
2006-Nov-03 05:00:00,50000,-5538663.368,7349,1412
2006-Nov-03 06:00:00,104557.7447,-10857540.6,7350,1411
2006-Nov-03 07:00:00,186663.0102,-11259035.72,7351,1410
2006-Nov-03 08:00:00,281969.7246,-14071554.03,7352,1409
2006-Nov-03 09:00:00,301784.7564,-16627184.17,7353,1408
2006-Nov-03 10:00:00,308356.0386,-17438102.04,7354,1407
2006-Nov-03 11:00:00,361559.6269,-18894568.6,7355,1406
2006-Nov-03 12:00:00,427568.8166,-17877477.27,7356,1405
2006-Nov-03 13:00:00,407833.2055,-19243321.13,7357,1404
2006-Nov-03 14:00:00,275471.5621,-19507689.8,7358,1403
2006-Nov-03 15:00:00,268402.2951,-20355186.79,7359,1402
2006-Nov-03 16:00:00,341820.3514,-18877566.88,7360,1401
2006-Nov-03 17:00:00,222007.2504,-14728748.64,7361,1400
2006-Nov-03 18:00:00,189259.1283,-12697812.62,7362,1399
2006-Nov-03 19:00:00,149218.3441,-12418557.56,7363,1398
2006-Nov-03 20:00:00,162482.2442,-12263148.41,7364,1397
2006-Nov-03 21:00:00,102967.0198,-12122401.69,7365,1396
2006-Nov-03 22:00:00,83219.98482,-9021607.281,7366,1395
2006-Nov-03 23:00:00,83077.07482,-8452552.344,7367,1394
2006-Nov-04 00:00:00,50000,-9446658.417,7368,1393
2006-Nov-04 01:00:00,50000,-8300738.153,7369,1392
2006-Nov-04 02:00:00,50000,-8051904.32,7370,1391
2006-Nov-04 03:00:00,50000,-9139084.572,7371,1390
2006-Nov-04 04:00:00,50000,-8452972.053,7372,1389
2006-Nov-04 05:00:00,50000,-4993207.182,7373,1388
2006-Nov-04 06:00:00,96433.79995,-11102224.98,7374,1387
2006-Nov-04 07:00:00,122895.2323,-11814667.65,7375,1386
2006-Nov-04 08:00:00,149625.8888,-11977209.57,7376,1385
2006-Nov-04 09:00:00,189435.9805,-12496879.66,7377,1384
2006-Nov-04 10:00:00,176199.3218,-12912216.75,7378,1383
2006-Nov-04 11:00:00,202747.6455,-10501697.96,7379,1382
2006-Nov-04 12:00:00,183265.6551,-6039166.961,7380,1381
2006-Nov-04 13:00:00,179460.5949,-5239964.56,7381,1380
2006-Nov-04 14:00:00,150374.4453,-5228656.424,7382,1379
2006-Nov-04 15:00:00,139418.2173,-5332931.712,7383,1378
2006-Nov-04 16:00:00,162343.1063,-5641901.236,7384,1377
2006-Nov-04 17:00:00,96394.76334,-5693127.416,7385,1376
2006-Nov-04 18:00:00,96582.57269,-5015209.158,7386,1375
2006-Nov-04 19:00:00,96514.0116,-4984791.809,7387,1374
2006-Nov-04 20:00:00,96467.79199,-4978461.99,7388,1373
2006-Nov-04 21:00:00,109731.3598,-4971820.538,7389,1372
2006-Nov-04 22:00:00,83059.97779,-4966779.756,7390,1371
2006-Nov-04 23:00:00,83295.53021,-4963698.935,7391,1370
2006-Nov-05 00:00:00,50000,-4957376.499,7392,1369
2006-Nov-05 01:00:00,50000,-4953485.445,7393,1368
2006-Nov-05 02:00:00,50000,-4950495.995,7394,1367
2006-Nov-05 03:00:00,50000,-4940808.171,7395,1366
2006-Nov-05 04:00:00,50000,-4939236.745,7396,1365
2006-Nov-05 05:00:00,50000,-4936391.317,7397,1364
2006-Nov-05 06:00:00,96492.90476,-4934287.47,7398,1363
2006-Nov-05 07:00:00,76675.45458,-4698628.922,7399,1362
2006-Nov-05 08:00:00,76659.64689,-4970064.111,7400,1361
2006-Nov-05 09:00:00,76641.38631,-4940674.073,7401,1360
2006-Nov-05 10:00:00,76621.50426,-4928995.454,7402,1359
2006-Nov-05 11:00:00,89871.37954,-5053051.906,7403,1358
2006-Nov-05 12:00:00,89989.83827,-5517656.719,7404,1357
2006-Nov-05 13:00:00,109802.3174,-6078448.137,7405,1356
2006-Nov-05 14:00:00,90099.28064,-6373309.146,7406,1355
2006-Nov-05 15:00:00,76611.64902,-6999912.445,7407,1354
2006-Nov-05 16:00:00,76593.288,-6941198.446,7408,1353
2006-Nov-05 17:00:00,76575.90042,-6749228.351,7409,1352
2006-Nov-05 18:00:00,76604.50517,-5604307.899,7410,1351
2006-Nov-05 19:00:00,76683.48845,-4992956.639,7411,1350
2006-Nov-05 20:00:00,76670.31612,-4979017.512,7412,1349
2006-Nov-05 21:00:00,96501.74832,-4973130.46,7413,1348
2006-Nov-05 22:00:00,76683.67013,-4969163.951,7414,1347
2006-Nov-05 23:00:00,76638.40443,-4966487.072,7415,1346
2006-Nov-06 00:00:00,50000,-4963716.129,7416,1345
2006-Nov-06 01:00:00,50000,-4958353.666,7417,1344
2006-Nov-06 02:00:00,50000,-4955153.258,7418,1343
2006-Nov-06 03:00:00,50000,-4951520.679,7419,1342
2006-Nov-06 04:00:00,50000,-4948758.446,7420,1341
2006-Nov-06 05:00:00,80895.42116,-4946516.284,7421,1340
2006-Nov-06 06:00:00,50000,-4712117.585,7422,1339
2006-Nov-06 07:00:00,2809954.903,-4977311.139,7423,1338
2006-Nov-06 08:00:00,1800442.687,-4952416.797,7424,1337
2006-Nov-06 09:00:00,426658.2312,-4972855.702,7425,1336
2006-Nov-06 10:00:00,318480.9852,-6016258.77,7426,1335
2006-Nov-06 11:00:00,310732.1667,-7778896.66,7427,1334
2006-Nov-06 12:00:00,363844.5949,-8932984.816,7428,1333
2006-Nov-06 13:00:00,431074.3509,-9451434.361,7429,1332
2006-Nov-06 14:00:00,410782.753,-10673906.51,7430,1331
2006-Nov-06 15:00:00,277067.6332,-11365853.94,7431,1330
2006-Nov-06 16:00:00,270424.4165,-10959860.33,7432,1329
2006-Nov-06 17:00:00,343863.3234,-9482655.907,7433,1328
2006-Nov-06 18:00:00,229705.466,-7347239.828,7434,1327
2006-Nov-06 19:00:00,281855.6471,-6501430.332,7435,1326
2006-Nov-06 20:00:00,325347.3592,-6014459.501,7436,1325
2006-Nov-06 21:00:00,457013.5417,-5807912.457,7437,1324
2006-Nov-06 22:00:00,510445.7081,-5688564.694,7438,1323
2006-Nov-06 23:00:00,83453.71649,-5141495.74,7439,1322
2006-Nov-07 00:00:00,83401.71178,-5232612.415,7440,1321
2006-Nov-07 01:00:00,50000,-5196323.515,7441,1320
2006-Nov-07 02:00:00,50000,-5297976.773,7442,1319
2006-Nov-07 03:00:00,50000,-5212330.281,7443,1318
2006-Nov-07 04:00:00,50000,-5280897.547,7444,1317
2006-Nov-07 05:00:00,50000,-5292360.509,7445,1316
2006-Nov-07 06:00:00,50000,-4768635.345,7446,1315
2006-Nov-07 07:00:00,756955.045,-5679417.2,7447,1314
2006-Nov-07 08:00:00,580056.1556,-5701214.737,7448,1313
2006-Nov-07 09:00:00,287258.8912,-6215020.971,7449,1312
2006-Nov-07 10:00:00,304506.5089,-7440490.392,7450,1311
2006-Nov-07 11:00:00,311253.202,-8972474.449,7451,1310
2006-Nov-07 12:00:00,364721.67,-10600956.85,7452,1309
2006-Nov-07 13:00:00,431901.5984,-11267885.78,7453,1308
2006-Nov-07 14:00:00,411628.0766,-12658990.98,7454,1307
2006-Nov-07 15:00:00,277880.3508,-13500425.16,7455,1306
2006-Nov-07 16:00:00,270775.6389,-13485763.49,7456,1305
2006-Nov-07 17:00:00,344944.3301,-11822100.6,7457,1304
2006-Nov-07 18:00:00,223901.666,-8571851.675,7458,1303
2006-Nov-07 19:00:00,211343.9226,-7213101.762,7459,1302
2006-Nov-07 20:00:00,245758.2009,-6379438.544,7460,1301
2006-Nov-07 21:00:00,313469.4501,-6056129.528,7461,1300
2006-Nov-07 22:00:00,293492.7094,-5911526.614,7462,1299
2006-Nov-07 23:00:00,83521.51118,-5346245.92,7463,1298
2006-Nov-08 00:00:00,83358.76727,-5451410.206,7464,1297
2006-Nov-08 01:00:00,50000,-5342042.514,7465,1296
2006-Nov-08 02:00:00,50000,-5204763.992,7466,1295
2006-Nov-08 03:00:00,50000,-5166908.752,7467,1294
2006-Nov-08 04:00:00,50000,-5066797.925,7468,1293
2006-Nov-08 05:00:00,50000,-5055172.528,7469,1292
2006-Nov-08 06:00:00,50000,-4768351.514,7470,1291
2006-Nov-08 07:00:00,1196521.95,-5010213.657,7471,1290
2006-Nov-08 08:00:00,1025791.159,-4979599.408,7472,1289
2006-Nov-08 09:00:00,429788.4555,-4993723.251,7473,1288
2006-Nov-08 10:00:00,371268.6326,-5014837.08,7474,1287
2006-Nov-08 11:00:00,329746.4299,-5030423.973,7475,1286
2006-Nov-08 12:00:00,365798.7406,-5049032.27,7476,1285
2006-Nov-08 13:00:00,432686.0567,-5228663.15,7477,1284
2006-Nov-08 14:00:00,412646.0968,-5411408.218,7478,1283
2006-Nov-08 15:00:00,278518.6067,-5418142.788,7479,1282
2006-Nov-08 16:00:00,274255.989,-5215126.574,7480,1281
2006-Nov-08 17:00:00,352645.1929,-5073163.09,7481,1280
2006-Nov-08 18:00:00,427034.6496,-5039604.489,7482,1279
2006-Nov-08 19:00:00,631035.0304,-5013929.579,7483,1278
2006-Nov-08 20:00:00,727692.6256,-5000709.788,7484,1277
2006-Nov-08 21:00:00,905225.6932,-4988654.738,7485,1276
2006-Nov-08 22:00:00,964092.1188,-4977348.94,7486,1275
2006-Nov-08 23:00:00,83454.9161,-4971905.044,7487,1274
2006-Nov-09 00:00:00,83596.12715,-4961957.784,7488,1273
2006-Nov-09 01:00:00,50000,-4952412.006,7489,1272
2006-Nov-09 02:00:00,50000,-4947598.699,7490,1271
2006-Nov-09 03:00:00,50000,-4942945.482,7491,1270
2006-Nov-09 04:00:00,50000,-4938917.461,7492,1269
2006-Nov-09 05:00:00,50000,-4934897.308,7493,1268
2006-Nov-09 06:00:00,50000,-4706011.098,7494,1267
2006-Nov-09 07:00:00,2121136.323,-4973836.248,7495,1266
2006-Nov-09 08:00:00,1467368.051,-4952651.198,7496,1265
2006-Nov-09 09:00:00,527667.2597,-4972615.573,7497,1264
2006-Nov-09 10:00:00,342801.5298,-4996177.149,7498,1263
2006-Nov-09 11:00:00,315208.7287,-5020441.863,7499,1262
2006-Nov-09 12:00:00,366415.457,-5369894.466,7500,1261
2006-Nov-09 13:00:00,434449.6528,-5746787.183,7501,1260
2006-Nov-09 14:00:00,413704.4556,-5986110.536,7502,1259
